minimum_rate,guests_max,min_stay,extra,property_type,property_bedrooms,area_name,booking_guest_number,hari,harga,minggu,bulan
1570000.0,8.0,1.0,0.0,4.0,6.0,26,3,3,762134.6667,14,1
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,1,420088.0,14,1
1350000.0,6.0,1.0,0.0,4.0,5.0,2,9,2,1800354.0,14,1
700000.0,2.0,1.0,0.0,2.0,1.0,1,1,4,1182708.5,14,1
1180000.0,4.0,1.0,0.0,2.0,4.0,1,2,1,600120.0,14,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,4,1195251.75,14,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,783171.0,14,1
950000.0,6.0,2.0,0.0,2.0,3.0,26,6,2,1240248.0,14,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,0,2,520104.0,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,2,1,280023.0,14,1
900000.0,4.0,2.0,0.0,2.0,2.0,26,4,4,1302772.25,14,1
600000.0,2.0,1.0,0.0,4.0,4.0,24,2,4,705140.75,14,1
1300000.0,2.0,1.0,0.0,2.0,2.0,23,4,4,1634335.75,14,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,3,428417.3333,14,1
1200000.0,4.0,1.0,0.0,2.0,2.0,5,3,2,1368259.5,14,1
787500.0,5.0,1.0,0.0,1.0,4.0,20,2,1,260052.0,14,1
787500.0,5.0,1.0,0.0,1.0,4.0,20,4,1,780156.0,14,1
600000.0,2.0,1.0,0.0,2.0,1.0,16,1,3,626792.6667,14,1
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,2,1609078.0,14,1
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,2,1,1185978.0,14,1
2250000.0,6.0,1.0,0.0,2.0,4.0,25,4,3,1875375.333,14,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,3,528953.3333,14,1
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,300060.0,14,1
642500.0,4.0,1.0,0.0,4.0,3.0,7,0,1,320064.0,14,1
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,432106.5,14,1
1050000.0,6.0,2.0,0.0,2.0,3.0,26,5,2,1130226.0,14,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,4,612861.25,14,1
1102500.0,7.0,1.0,0.0,4.0,6.0,13,2,4,572212.5,14,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,8,2,2566513.5,14,1
550000.0,2.0,1.0,0.0,4.0,17.0,24,0,7,977510.4286,14,1
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,623578.3333,14,1
1000000.0,6.0,2.0,0.0,2.0,3.0,8,0,2,1000162.5,14,1
1200000.0,8.0,2.0,0.0,2.0,4.0,26,0,3,1827033.0,14,1
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,3,796805.6667,14,1
305000.0,2.0,1.0,0.0,4.0,8.0,2,2,3,423427.6667,14,1
305000.0,2.0,1.0,0.0,4.0,8.0,2,0,2,370571.5,14,1
305000.0,2.0,1.0,0.0,4.0,8.0,2,2,1,360041.0,14,1
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,2,427547.0,14,1
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,2,410064.0,14,1
900000.0,6.0,1.0,0.0,2.0,3.0,23,5,4,1305261.25,14,1
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,2,425052.5,14,1
480000.0,6.0,1.0,0.0,4.0,4.0,13,3,1,589122.0,14,1
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,360073.0,14,1
530000.0,3.0,1.0,0.0,4.0,4.0,13,1,2,280058.5,14,1
1900000.0,15.0,1.0,0.0,2.0,10.0,4,7,3,1603654.0,14,1
850000.0,4.0,1.0,0.0,2.0,2.0,4,2,2,720183.5,14,1
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,460093.0,14,1
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,905182.0,14,1
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,5,1486966.6,14,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,1,1060212.0,14,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,437758.0,14,1
525000.0,4.0,1.0,0.0,4.0,5.0,17,1,1,264056.0,14,1
525000.0,4.0,1.0,0.0,4.0,5.0,17,3,3,346743.0,14,1
620000.0,2.0,1.0,0.0,2.0,5.0,15,1,3,826832.6667,14,1
1570000.0,8.0,1.0,0.0,4.0,6.0,26,3,2,875158.0,14,1
1500000.0,2.0,1.0,0.0,2.0,1.0,24,0,2,1455310.0,14,1
717500.0,3.0,1.0,0.0,2.0,2.0,23,2,5,874174.8,14,1
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,1,520126.0,14,1
2500000.0,6.0,2.0,0.0,2.0,3.0,2,6,2,2556511.0,14,1
1337500.0,4.0,1.0,0.0,4.0,1.0,24,2,1,630132.0,14,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,1,4,667144.5,14,1
1180000.0,4.0,1.0,0.0,2.0,4.0,1,2,1,600120.0,14,1
650000.0,2.0,1.0,0.0,2.0,1.0,15,2,4,957706.75,14,1
905000.0,3.0,3.0,0.0,4.0,1.0,24,1,15,800826.8,14,1
2500000.0,14.0,2.0,1.0,2.0,4.0,1,8,5,7201437.0,14,1
480000.0,6.0,1.0,0.0,4.0,4.0,13,8,1,1160232.0,14,1
600000.0,2.0,1.0,0.0,4.0,4.0,24,1,5,686044.2,14,1
600000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,720239.0,14,1
600000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,700140.0,14,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,4,421342.5,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,190011.0,14,1
787500.0,5.0,1.0,0.0,1.0,4.0,20,8,1,1296259.0,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,2,2,440094.0,14,1
1450000.0,4.0,2.0,0.0,2.0,3.0,6,4,4,2126658.75,14,1
1633333.3333333333,4.0,2.0,0.0,2.0,1.0,1,0,2,2287992.5,14,1
960000.0,4.0,2.0,0.0,2.0,2.0,21,2,3,1497319.0,14,1
1400000.0,6.0,2.0,0.0,2.0,3.0,1,0,6,2242452.0,14,1
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,1,670113.0,14,1
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,2,1,1890382.0,14,1
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,2,1488649.0,14,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,20,501854.75,14,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,3,573273.6667,14,1
642500.0,4.0,1.0,0.0,4.0,3.0,7,1,2,325069.5,14,1
402500.0,4.0,1.0,0.0,4.0,4.0,13,2,3,275961.6667,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,2,2,309557.5,14,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,2,1495381.5,14,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,1054121.0,14,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,4,1111648.25,14,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,2,832991.0,14,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,5,920793.0,14,1
1102500.0,7.0,1.0,0.0,4.0,6.0,13,4,3,1011012.667,14,1
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,962442.0,14,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,3,667060.0,14,1
625000.0,2.0,1.0,0.0,4.0,5.0,1,0,2,885171.5,14,1
1950000.0,8.0,2.0,0.0,2.0,4.0,24,3,2,2760517.5,14,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,360055.0,14,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,392771.6667,14,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,8,481024.75,14,1
305000.0,2.0,1.0,0.0,4.0,8.0,2,1,5,418074.4,14,1
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,3,444108.3333,14,1
360000.0,2.0,1.0,0.0,4.0,5.0,24,0,3,444056.0,14,1
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,6,438420.8333,14,1
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,3,436780.3333,14,1
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,2,525081.5,14,1
2250000.0,9.0,1.0,1.0,2.0,4.0,26,8,7,3945360.286,14,1
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,3,676802.0,14,1
1200000.0,4.0,1.0,0.0,2.0,3.0,2,0,1,1320264.0,14,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,4,729142.75,14,1
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,216042.5,14,1
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,216064.0,14,1
1900000.0,15.0,1.0,0.0,2.0,10.0,4,10,1,1470294.0,14,1
780000.0,5.0,2.0,0.0,4.0,6.0,24,2,3,386757.0,14,1
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,3,906875.3333,14,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,1,610122.0,14,1
550000.0,2.0,1.0,0.0,4.0,17.0,24,4,3,1236937.667,14,1
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,540115.5,14,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,3,1026856.667,14,1
800000.0,5.0,1.0,0.0,4.0,4.0,4,1,3,342068.3333,14,1
642500.0,4.0,1.0,0.0,4.0,3.0,7,4,3,1317443.333,14,1
642500.0,4.0,1.0,0.0,4.0,3.0,7,4,1,1000590.0,14,1
4500000.0,8.0,1.0,1.0,2.0,3.0,12,5,3,4389880.333,14,1
300000.0,2.0,1.0,0.0,4.0,6.0,7,2,1,326312.0,14,1
300000.0,2.0,1.0,0.0,4.0,6.0,7,2,1,420941.0,14,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,320000.0,14,1
1500000.0,4.0,1.0,0.0,2.0,2.0,26,1,1,1800000.0,14,1
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,0.0,14,1
525000.0,4.0,1.0,0.0,4.0,5.0,17,1,3,368077.0,14,1
525000.0,4.0,1.0,0.0,4.0,5.0,17,1,3,368077.0,14,1
1500000.0,6.0,2.0,0.0,2.0,3.0,26,0,3,1352290.667,14,1
950000.0,6.0,2.0,0.0,2.0,3.0,26,0,4,1330266.0,14,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,3,543438.0,14,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,3,533438.0,14,1
1500000.0,2.0,1.0,0.0,2.0,1.0,24,2,2,2005362.0,14,1
1200000.0,4.0,1.0,0.0,2.0,2.0,5,4,1,1807711.0,14,1
1350000.0,6.0,1.0,0.0,4.0,5.0,2,2,1,350070.0,14,1
1350000.0,6.0,1.0,0.0,4.0,5.0,2,2,9,355798.4444,14,1
1300000.0,6.0,1.0,0.0,2.0,4.0,10,6,1,1990398.0,14,1
1570000.0,8.0,1.0,0.0,4.0,6.0,26,3,2,1060246.0,14,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,342096.5,14,1
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,2,470093.0,14,1
1337500.0,4.0,1.0,0.0,4.0,1.0,24,2,1,810158.0,14,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,1,1,500116.0,14,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,4,1270251.25,14,1
905000.0,3.0,3.0,0.0,4.0,1.0,24,0,14,727286.3571,14,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,0,7,924407.8571,14,1
2500000.0,4.0,2.0,0.0,2.0,2.0,1,4,6,4070805.0,14,1
600000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,740147.5,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,10,3,1650331.333,14,1
787500.0,5.0,1.0,0.0,1.0,4.0,20,6,1,1400280.0,14,1
900000.0,4.0,2.0,0.0,2.0,2.0,26,3,2,900196.5,14,1
524000.0,4.0,1.0,0.0,5.0,13.0,13,8,2,1520318.0,14,1
524000.0,4.0,1.0,0.0,5.0,13.0,13,5,3,1520304.0,14,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,5,608129.2,14,1
450000.0,2.0,1.0,0.0,3.0,1.0,3,2,5,850183.2,14,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,3,455088.0,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,281415.5,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,281415.5,14,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,281415.5,14,1
362500.0,2.0,1.0,0.0,4.0,5.0,24,1,1,525309.0,14,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,1251953.5,14,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,2,799221.0,14,1
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,1024353.0,14,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,3,600353.6667,14,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,2,562831.5,14,1
900000.0,6.0,2.0,0.0,2.0,3.0,26,3,2,1210242.0,14,1
1000000.0,6.0,2.0,0.0,2.0,3.0,8,0,2,1010191.5,14,1
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,2,950171.0,14,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,420085.0,14,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,2,441092.0,14,1
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,5,416094.2,14,1
305000.0,2.0,1.0,0.0,4.0,8.0,2,0,13,351068.6923,14,1
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,4,445094.0,14,1
362500.0,2.0,1.0,0.0,4.0,5.0,24,1,1,390019.0,14,1
340000.0,2.0,1.0,0.0,4.0,10.0,2,3,1,480080.0,14,1
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,8,466966.125,14,1
960000.0,3.0,1.0,0.0,4.0,4.0,13,1,7,720145.5714,14,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,0,3,636644.6667,14,1
1900000.0,15.0,1.0,0.0,2.0,10.0,4,1,1,1098220.0,14,1
882500.0,3.0,1.0,0.0,2.0,6.0,2,0,1,870181.0,14,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,3,903529.6667,14,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,2,710152.5,14,1
850000.0,4.0,1.0,0.0,2.0,2.0,4,4,2,954191.0,14,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,3,1060191.0,14,1
575000.0,5.0,1.0,0.0,4.0,4.0,13,1,4,326442.25,14,1
300000.0,2.0,1.0,0.0,4.0,6.0,7,2,1,391573.0,14,1
575000.0,5.0,1.0,0.0,4.0,4.0,13,2,1,200000.0,15,1
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,3,0.0,15,1
1200000.0,4.0,1.0,0.0,2.0,2.0,5,1,1,1511182.0,15,1
1350000.0,6.0,1.0,0.0,4.0,5.0,2,2,3,360069.6667,15,1
1750000.0,4.0,1.0,0.0,2.0,2.0,1,4,5,2150438.6,15,1
1300000.0,6.0,1.0,0.0,2.0,4.0,10,6,1,1890378.0,15,1
620000.0,2.0,1.0,0.0,2.0,5.0,15,1,2,731656.5,15,1
1570000.0,8.0,1.0,0.0,4.0,6.0,26,4,3,897202.6667,15,1
1570000.0,8.0,1.0,0.0,4.0,6.0,26,0,3,855171.0,15,1
1500000.0,2.0,1.0,0.0,2.0,1.0,24,2,2,2088404.5,15,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,354715.6667,15,1
717500.0,3.0,1.0,0.0,2.0,2.0,23,4,10,988196.8,15,1
1600000.0,6.0,2.0,0.0,2.0,3.0,18,6,2,2000400.0,15,1
1337500.0,4.0,1.0,0.0,4.0,1.0,24,1,3,940182.6667,15,1
1337500.0,4.0,1.0,0.0,4.0,1.0,24,2,2,1161234.0,15,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,1,6,540107.8333,15,1
1180000.0,4.0,1.0,0.0,2.0,4.0,1,1,6,810170.5,15,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,855189.0,15,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,1040172.0,15,1
800000.0,5.0,1.0,0.0,4.0,4.0,4,0,1,700140.0,15,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,3,435065.3333,15,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,4,406329.0,15,1
787500.0,5.0,1.0,0.0,1.0,4.0,20,8,1,1460292.0,15,1
550000.0,2.0,1.0,0.0,2.0,2.0,13,0,3,630101.6667,15,1
1180000.0,4.0,1.0,0.0,2.0,4.0,1,1,2,640133.0,15,1
1633333.3333333333,4.0,2.0,0.0,2.0,1.0,1,4,3,2201665.0,15,1
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,3,504768.0,15,1
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,2,605105.0,15,1
600000.0,2.0,1.0,0.0,2.0,1.0,16,1,3,650131.0,15,1
850000.0,7.0,1.0,1.0,1.0,3.0,22,6,2,1070214.0,15,1
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,4,2278582.0,15,1
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,540105.0,15,1
1050000.0,6.0,2.0,0.0,2.0,3.0,26,6,2,1180236.0,15,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,4,417824.5,15,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,3,445117.3333,15,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,296425.0,15,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,4,300176.75,15,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,281415.5,15,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,329360.6667,15,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,3,3,1876106.333,15,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,4,863008.75,15,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,6,1309514.667,15,1
1102500.0,7.0,1.0,0.0,4.0,6.0,13,1,3,800471.6667,15,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,6,636000.0,15,1
300000.0,2.0,2.0,0.0,4.0,6.0,2,1,7,347214.2857,15,1
575000.0,5.0,1.0,0.0,4.0,4.0,13,0,3,270065.0,15,1
625000.0,2.0,1.0,0.0,4.0,5.0,1,1,9,963520.3333,15,1
625000.0,2.0,1.0,0.0,4.0,5.0,1,1,2,831169.5,15,1
1950000.0,6.0,2.0,0.0,2.0,3.0,24,3,3,2925577.0,15,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,3,405418.0,15,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,3,504124.0,15,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,2,475115.0,15,1
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,3,430095.0,15,1
362500.0,2.0,1.0,0.0,4.0,5.0,24,0,14,411290.2143,15,1
340000.0,2.0,1.0,0.0,4.0,10.0,2,2,1,520100.0,15,1
340000.0,2.0,1.0,0.0,4.0,10.0,2,2,2,565119.0,15,1
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,22,434132.4091,15,1
1500000.0,4.0,1.0,0.0,2.0,2.0,26,3,1,1440228.0,15,1
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,720144.0,15,1
1500000.0,10.0,2.0,0.0,2.0,5.0,26,9,2,1870374.0,15,1
480000.0,6.0,1.0,0.0,4.0,4.0,13,0,2,940182.5,15,1
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,216043.0,15,1
530000.0,3.0,1.0,0.0,4.0,4.0,13,1,2,240071.5,15,1
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,250049.5,15,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,4,1000172.75,15,1
1900000.0,15.0,1.0,0.0,2.0,10.0,4,6,1,1330274.0,15,1
1900000.0,15.0,1.0,0.0,2.0,10.0,4,10,2,1925385.0,15,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,2,890181.0,15,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,3,3,1130227.0,15,1
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,603121.3333,15,1
400000.0,2.0,1.0,0.0,4.0,4.0,24,1,3,546763.3333,15,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,4,940196.5,15,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,3,1006869.0,15,1
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,960192.0,15,1
300000.0,2.0,1.0,0.0,4.0,6.0,7,4,1,783147.0,15,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,437758.0,15,1
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,1,1,1868602.0,15,1
780000.0,5.0,2.0,0.0,4.0,6.0,24,1,3,390230.0,15,1
300000.0,2.0,1.0,0.0,4.0,6.0,7,4,1,739638.0,15,1
300000.0,2.0,2.0,0.0,4.0,6.0,2,1,4,300000.0,15,1
575000.0,5.0,1.0,0.0,4.0,4.0,13,2,1,200000.0,15,1
525000.0,4.0,1.0,0.0,4.0,5.0,17,2,5,310459.8,15,1
525000.0,4.0,1.0,0.0,4.0,5.0,17,1,1,324865.0,15,1
402500.0,4.0,1.0,0.0,4.0,4.0,13,7,3,990201.3333,15,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,6,525093.1667,15,1
1500000.0,2.0,1.0,0.0,2.0,1.0,24,1,1,2000412.0,15,1
1350000.0,6.0,1.0,0.0,4.0,5.0,2,2,1,450132.0,15,1
620000.0,2.0,1.0,0.0,2.0,5.0,15,1,5,810959.4,15,1
1416666.6666666667,8.0,1.0,0.0,2.0,3.0,26,5,4,1520304.0,15,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,9,336073.1111,15,1
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,2,600102.0,15,1
700000.0,2.0,1.0,0.0,2.0,1.0,1,2,3,866627.0,15,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,3,1160250.333,15,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,2,1020220.0,15,1
2250000.0,5.0,2.0,0.0,2.0,3.0,6,4,3,3177639.667,15,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,1,8,535102.375,15,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,2,4,595119.0,15,1
536666.6666666666,2.0,1.0,0.0,4.0,10.0,9,2,4,868673.5,15,1
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,2,836161.5,15,1
900000.0,4.0,2.0,0.0,2.0,2.0,26,1,2,1060210.5,15,1
600000.0,2.0,1.0,0.0,4.0,4.0,24,1,3,690825.0,15,1
600000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,621124.0,15,1
1300000.0,2.0,1.0,0.0,2.0,2.0,23,2,5,1655210.4,15,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,0,12,434669.9167,15,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,6,430919.8333,15,1
850000.0,4.0,2.0,0.0,2.0,2.0,2,1,4,1045209.0,15,1
960000.0,4.0,2.0,0.0,2.0,2.0,21,0,3,1673670.667,15,1
1633333.3333333333,4.0,2.0,0.0,2.0,1.0,1,0,3,1952079.667,15,1
900000.0,4.0,2.0,0.0,2.0,2.0,26,4,3,920183.0,15,1
600000.0,2.0,1.0,0.0,2.0,1.0,16,2,4,760132.25,15,1
600000.0,2.0,1.0,0.0,2.0,1.0,16,2,2,598619.5,15,1
2250000.0,6.0,1.0,0.0,2.0,4.0,25,0,1,2092923.0,15,1
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,1,1,1252944.0,15,1
524000.0,4.0,1.0,0.0,5.0,13.0,13,9,3,1520297.667,15,1
2250000.0,6.0,1.0,0.0,2.0,4.0,25,0,1,1822865.0,15,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,3,541595.6667,15,1
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,3,608131.6667,15,1
882500.0,3.0,1.0,0.0,2.0,6.0,2,3,2,1220248.5,15,1
642500.0,4.0,1.0,0.0,4.0,3.0,7,3,1,360072.0,15,1
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,332567.0,15,1
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,775155.0,15,1
1000000.0,9.0,1.0,1.0,2.0,3.0,19,4,1,1240248.0,15,1
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,7,445088.7143,15,1
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,281415.0,15,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,3,762950.0,15,1
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,1,612861.0,15,1
950000.0,9.0,1.0,1.0,4.0,4.0,13,3,1,1272000.0,15,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,6,810477.8333,15,1
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,4,951186.0,15,1
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,4,661327.5,15,1
900000.0,6.0,2.0,0.0,2.0,3.0,26,1,3,1220244.0,15,1
1200000.0,8.0,2.0,0.0,2.0,4.0,26,0,3,1872371.667,15,1
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,3,900095.6667,15,1
1950000.0,8.0,2.0,0.0,2.0,4.0,24,4,4,4500902.75,15,1
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,400080.0,15,1
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,3,490094.3333,15,1
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,7,393653.1429,15,1
1300000.0,6.0,2.0,0.0,2.0,3.0,26,6,3,1665333.0,15,1
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,1,470054.0,15,1
360000.0,2.0,1.0,0.0,4.0,5.0,24,0,3,450107.0,15,1
900000.0,6.0,1.0,0.0,2.0,3.0,23,5,3,1406948.0,15,1
1500000.0,4.0,1.0,0.0,2.0,2.0,26,2,3,1567810.0,15,1
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,650153.5,15,1
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,650148.0,15,1
1200000.0,4.0,1.0,0.0,2.0,3.0,2,3,5,1404290.8,15,1
1900000.0,15.0,1.0,0.0,2.0,10.0,4,11,3,2142428.333,15,1
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,1,900186.0,15,1
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,6,1185242.167,15,1
850000.0,4.0,1.0,0.0,2.0,2.0,4,3,2,918183.5,15,1
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,4,877669.25,15,1
800000.0,5.0,1.0,0.0,4.0,4.0,4,2,14,418586.3571,15,1
800000.0,5.0,1.0,0.0,4.0,4.0,4,1,1,469725.0,15,1
